Article_num,EAN,Map,Plant,Stor_loc,Material_description,Segment,Family,Class
491390292,7622202015342,54.47,U2RZ,1000,CAD OREO ORG CRM BSC 288.75G PP,PROCESSED FOOD,BISCUITS & BRANDED BAKERY,BISCUITS
490935971,8906008458022,189.81,U2RZ,1000,VLCC GOLD SINGLE FACIAL KIT 60 g CBD,COSMETICS,LIFESTYLE SKINCARE,SKIN LIGHTENING/ FAIRNESS
491638536,8901055003355,69.12,U2RZ,1000,MCOOK MASON PL JAR SO3 1200ml EACH ASR,HOUSEWARE,Kitchen Storage,Containers
491211029,8906040312184,16.5,U2RZ,1000,ELAN RUBBER BALL PACK OF 1 RED,SPORTING GOODS & FITNESS EQUIPMENTS,OUTDOOR SPORTING GOODS,CRICKET
491934159,8904132923782,70,U2RZ,1000,HOMONE ESYLOCK PNK PP JAR 650+1750ML SO2,HOUSEWARE,Kitchen Storage,Containers
491961321,8905110003687,58.77,U2RZ,1000,NIMYLE LEMONGRASS FLOOR CLEANR 500ml PET,HOME CARE,H'HOLD CLNG/CARENG/CARE,H'HOLD CLNG
490560274,8901023007477,95.52,U2RZ,1000,GODREJ NO1 LIME&ALOVR SOAP 100GX4+1 WRP,PERSONAL CARE,SKIN PRODUCTS,BODY WASHING
491282475,8904132907669,133.42,U2RZ,1000,HEALTHY LIFE CHOCOFLAKES 350 G 1P1 CBD,PROCESSED FOOD,READY TO EAT,BREAKFAST CEREALS
490005703,8904042316018,24.36,U2RZ,1000,BLUEBIRD CUSTARD POWDER VANILA 100 g CBD,PROCESSED FOOD,READY TO COOK,DESSERTS &  MIXES
491934160,8904132923799,70,U2RZ,1000,HOMONE ESYLCK PLST650N1750ML JAR SO2 GRN,HOUSEWARE,Kitchen Storage,Containers
490612631,8901108136238,93.43,U2RZ,1000,Nirma Washing Powder 2 kg PP,HOME CARE,FABRIC CARE,LAUNDRY DETERGENTS
490010326,8904043702254,11.83,U2RZ,1000,SHREE RAI 100 g PP,STAPLES,SPICES & CONDIMENTS,WHOLE SPICES
491168137,8906019564255,66.16,U2RZ,1000,REAL NAMKEEN BITES CHAVNA PAPAD 400G PCH,CONFECTIONARY & SNACKS,SNACKS,SNACKS
490410804,8901157025194,245.27,U2RZ,1000,HIT Cockroach Killer Spray 625ml CAN,HOME CARE,HOUSEHOLD NEEDS,INSECTICIDES AND PESTICIDES
493831582,8906159870018,123.75,U2RZ,1000,JENSONS 5 PCS DINNER SET,HOUSEWARE,KITCHENWARE,KITCHEN TOOLS
492171794,8904098939254,69.12,U2RZ,1000,JOYO SPACIO ASR PL CNT 500ml SO6,HOUSEWARE,Kitchen Storage,Containers
491695390,8904132918801,4.27,U2RZ,1000,SNACTAC INSTANT HOT AND SOUR SOUP 11g PP,PROCESSED FOOD,READY TO COOK,SOUPS
491321341,8908008660115,27,U2RZ,1000,JJ POTATO CHIPS FRYUMS 200 g PP,PROCESSED FOOD,READY TO COOK,READY TO FRY
492578067,8906010503109,28.24,U2RZ,1000,BALAJI RMBLS PUDNA TWST PT WAFRS 135G PP,CONFECTIONARY & SNACKS,SNACKS,SNACKS
490002515,8901030871030,45.05,U2RZ,1000,PEARS GREEN OIL CLEAR SOAP 75 g FILL CBD,PERSONAL CARE,SKIN PRODUCTS,BODY WASHING
491249317,8901361306683,226.05,U2RZ,1000,SCTCH BRT SPNG WIP ASR 17.2x19.8CM 5S PP,GM FMCG,Cleaning Aids,Kitchen Tools
493721089,8904132942943,82.65,U2RZ,2997,HO PL CONTAINER RINGO 1000ML SO3 ASS,HOUSEWARE,Kitchen Storage,Containers
493721089,8904132942943,82.65,U2RZ,1000,HO PL CONTAINER RINGO 1000ML SO3 ASS,HOUSEWARE,Kitchen Storage,Containers
493646248,8908004939093,69.64,U2RZ,2997,AMRUT ROASTED ALSI 200g PP,STAPLES,SPICES & CONDIMENTS,MUKHWAS
493646248,8908004939093,69.64,U2RZ,1000,AMRUT ROASTED ALSI 200g PP,STAPLES,SPICES & CONDIMENTS,MUKHWAS
491638817,8901023019029,381.36,U2RZ,1000,GODREJ HIT PLST RCHR MSQUITO RCQUET BLCK,GM FMCG,Hardlines,Electric Accessories
491694554,8901571011094,77,U2RZ,1000,SENSODYNE DEEP CLEAN (EXT SFT)TB 2+1 CBD,PERSONAL CARE,P'SONAL HYGN,ORAL HYGN
490008946,8902041020448,20.25,U2RZ,1000,PICKWICK STRWBRRY CRMY WAFER BISC 75G PP,PROCESSED FOOD,BISCUITS & BRANDED BAKERY,BISCUITS
491695692,8901192205261,29.02,U2RZ,1000,CATCH GINGER GARLIC PASTE 200g PCH,STAPLES,SPICES & CONDIMENTS,SPICES PASTE
491700117,8908010238548,0,U2RZ,1000,PUREORIGIN NPTHLN CNPRE BALLS 400 G PP,HOME CARE,HOUSEHOLD NEEDS,AIR FRESHNERS
493691969,8906001025665,1106.09,U2RZ,1000,GOWARDHAN COW GHEE 2 L JAR,DAIRY,DAIRY - STAPLE,GHEE
492848214,8906100181231,35.24,U2RZ,1000,SHINEZAP LMN&NEEM DISHWSH BAR 5Ux200G PP,HOME CARE,H'HOLD CLNG/CARENG/CARE,H'HOLD CLNG
491090873,8906019771400,293.7,U2RZ,1000,NUTRAJ CALFORNIA ALMOND KERTNLS 500 g PP,STAPLES,DRY FRUITS,DRY FRUITS
493827858,8904132965546,63.84,U2RZ,1000,HOME ONE BORO SQR GLASS LOCK CONT 320ml,HOUSEWARE,TABLEWARE,GLASSWARE
492851047,8904132932937,134.67,U2RZ,1000,GL URAD DAL UNPOLISHED 1 kg PP,STAPLES,PULSES,PULSES
492362357,8902579002329,6.7,U2RZ,1000,PRLE AGRO SMDH TOFF CRMEL MILK 80 ml TPK,DAIRY,DAIRY - PROCESSED,MILK DRINK
490792428,8901396381808,64.41,U2RZ,1000,DETTOL ORGNL INSTNT HND SANTIZ 200ML PET,PERSONAL CARE,SKIN PRODUCTS,BODY WASHING
490469147,8901057521024,11.18,U2RZ,1000,Kangaro Staples No.-10-1M/ Y2 PACK OF 2,STATIONERY,OFFICE CONSUMABLES & STATIONERY,BINDERS
492339415,8903553661433,26.56,U2RZ,1000,RAMBANDHU MIXED PICKLE 200G PCH,PROCESSED FOOD,READY TO EAT,PICKLES
490009259,8902041020417,20.24,U2RZ,1000,PICKWICK WFR CRM BISC CHOCOLATE 75g CBD,PROCESSED FOOD,BISCUITS & BRANDED BAKERY,BISCUITS
490823636,8901012133064,208.81,U2RZ,1000,LISTERINE COOLMINT MOUTHWASH 500 ml PET,PERSONAL CARE,P'SONAL HYGN,ORAL HYGN
491160197,4005808919574,178.65,U2RZ,1000,NIVEA MEN ALL IN 1 CHAR FCEWSH 100G TUBE,PERSONAL CARE,SKIN PRODUCTS,SKIN CARE
490059250,8901030928345,7.24,U2RZ,1000,LIFEBUOY TOTAL10 GERM PRTCN SOAP 40g WRP,PERSONAL CARE,SKIN PRODUCTS,BODY WASHING
491187176,8901277013705,178.32,U2RZ,1000,PA 4X ICON PERFUME SPRAY 130ML CAN,PERSONAL CARE,P'SONAL HYGN,GENRL P'SONAL HYGN
494271370,8904190727117,63,U2RZ,1000,BAFNA TOYS KIARA SINGLE DOLL PDQ 3+YRS,TOYS,"DOLLS,ACTION FIGURES & ACCESSORIES",DOLLS & ACCESSORIES
491586623,8904132917613,24.45,U2RZ,1000,AWSOYUM SOYA SAUCE 200 g BTL,PROCESSED FOOD,READY TO EAT,SAUCES
490450384,8902901111958,70.24,U2RZ,1000,BEST FARM ALMOND PREMIUM 100 g PP,STAPLES,DRY FRUITS,DRY FRUITS
491361448,89007716,29.87,U2RZ,1000,ORBIT SWEETMINT SUGARFRE CHWG GUM22G PET,CONFECTIONARY & SNACKS,CONFECTIONERY,CONFECTIONERY
490729028,8901030996122,566.67,U2RZ,1000,DOVE NURTVE SLTN INTSE RPR SMP 650ML PET,PERSONAL CARE,HAIR PRODUCTS,HAIR CARE
493031623,811307031716,33.37,U2RZ,1000,TAALI PRM NIMBOO PUDINA PEANUTS 150 g PP,CONFECTIONARY & SNACKS,SNACKS,SNACKS
490004797,89003350,60.46,U2RZ,1000,DABUR VATIKA COCONUT HAIR OIL 150 ml BTL,PERSONAL CARE,HAIR PRODUCTS,HAIR CARE
492334606,8901526592616,188.89,U2RZ,1000,GARNIER BRGHT C VIT C BSTR SERUM 15mlCBD,PERSONAL CARE,SKIN CARE,FACE CARE
491379106,8906085000183,71.61,U2RZ,1000,SOFTSENS BABY POWDER 200 g PET,BABY CARE,BABY HYGN,BABY HYGN/GROOMING
490000261,8901595862740,38.97,U2RZ,1000,CHINGS RED CHILLI SAUCE 200 g BTL,PROCESSED FOOD,READY TO EAT,SAUCES
492365845,8901548310397,43.39,U2RZ,1000,NL DOODHSHAKTIPROBITC BUTRSPRD 100 g CBD,DAIRY,DAIRY - CHILLED,BUTTER
491614872,8901777729212,190.17,U2RZ,1000,VADILAL AMERICAN NUTS IC 700 ML CBD,DAIRY,DAIRY - FROZEN,FROZEN ICE CREAM
491614872,8901777729212,190.17,U2RZ,2997,VADILAL AMERICAN NUTS IC 700 ML CBD,DAIRY,DAIRY - FROZEN,FROZEN ICE CREAM
490921868,8901719130014,7.09,U2RZ,1000,PARLE HAPPY HAPPY CHCOCHIP COOKIES 54GPP,PROCESSED FOOD,BISCUITS & BRANDED BAKERY,BISCUITS
494230743,8901071704182,12.71,U2RZ,1000,HERSHEY'S CHOCO - COKIES N CRÈME 25g PP,CONFECTIONARY & SNACKS,CONFECTIONERY,CONFECTIONERY
491502799,8901396319702,304.76,U2RZ,1000,DETTOL ANTISEPTIC LIQUID 1 LTR BTL,HEALTH,OTC,SKIN/SCALP TREATMENT PRODUCTS
490967440,8901030882562,123.97,U2RZ,2997,RED LABEL NATURAL CARE TEA 250 g CBD,BEVERAGES,TEA & COFFEE,TEA
491074317,8000500418512,26.04,U2RZ,1000,KINDER SCHOKO BONS CRSPY CHOCLT22.4G PP,CONFECTIONARY & SNACKS,CONFECTIONERY,CONFECTIONERY
491439050,8904256005289,149.73,U2RZ,1000,NIVEA MLKDLGT SFRN FW CLNS&BRGT 100MLPET,PERSONAL CARE,SKIN PRODUCTS,SKIN CARE
491185310,8902901223798,52.64,U2RZ,1000,GOOD LIFE SAVA RICE 500 g PP,STAPLES,RICE,RICE
491397511,8901663204151,41.42,U2RZ,1000,GALA SPR SCRB 9.5X10CM PK2 PP,GM FMCG,Cleaning Aids,Utensil Scrubbers
491504716,6297000669335,148.58,U2RZ,1000,YRDLY LNDN GNTLMN CLSC DEO RLON 50ML CAN,PERSONAL CARE,Deo,Roll On
491638653,8902901034226,97.8,U2RZ,1000,GOOD LIFE BIRYANI BASMATI RICE 1 KG PP,STAPLES,RICE,RICE
491319852,8908001006330,50.85,U2RZ,1000,ASK FOODS DARK CHOCOLATE CHIPS 100G PP,PROCESSED FOOD,READY TO COOK,DESSERTS &  MIXES
491694570,8901030998188,145.97,U2RZ,1000,LIFEBUOY NEEM PROTECT HW 725ML 1+1 PCH,PERSONAL CARE,SKIN PRODUCTS,BODY WASHING
490985426,8901088068758,12.78,U2RZ,1000,SAFFOLA VEG TWST INSTNT MSLA OATS 38g PP,PROCESSED FOOD,READY TO EAT,BREAKFAST CEREALS
493680177,8904132949034,5.11,U2RZ,1000,INDEPENDENCE PKGD DRINKING WATER 1l PET,BEVERAGES,DRINKS,WATER
491337038,8901314571809,255.83,U2RZ,1000,COLGATE TTL ADVHLT TOTHPST 120g+120g CBD,PERSONAL CARE,P'SONAL HYGN,ORAL HYGN
492489340,8901063032705,16.1,U2RZ,1000,BRIT TREAT CRM WAFERS ORANGE 55G PP,PROCESSED FOOD,BISCUITS & BRANDED BAKERY,BISCUITS
494260224,8904132970748,140,U2RZ,1000,HOME ONE HARD ANODIZED BABY KADAI 700 ML,HOUSEWARE,COOKWARE,POTS N PANS
491416477,820294212701,140.52,U2RZ,1000,BHIKHARAM CHNDML ALOO BHUJIA 1 kg PP,CONFECTIONARY & SNACKS,SNACKS,SNACKS
490005432,8901192108128,58.57,U2RZ,1000,CATCH CUMIN POWDER 100 g CBD,STAPLES,SPICES & CONDIMENTS,POWDER SPICES
490021595,8904093010040,20.16,U2RZ,1000,RUCHI FROSTY PLASTIC MUG 1.5 L PINK,HOUSEWARE,Home Essential,Bath Essential
491185292,8902901223613,58.34,U2RZ,1000,GOOD LIFE MATTA VADI RICE 1 kg PP,STAPLES,RICE,RICE
491321342,8908008660108,27,U2RZ,1000,JJ RICE FRYUM 200G PP,PROCESSED FOOD,READY TO COOK,READY TO FRY
492662851,8901393024234,16.46,U2RZ,1000,ALPENL JZT JLY STRWB SFT CNDY 70.3G PCH,CONFECTIONARY & SNACKS,CONFECTIONERY,CONFECTIONERY
494357410,8909106014541,207.95,U2RZ,1000,RED LABLE CORE 575G CBD,BEVERAGES,TEA & COFFEE,TEA
491168386,8902901221817,121.27,U2RZ,1000,BEST FARM MOONG WHOLE 1 kg PP,STAPLES,PULSES,PULSES
492340023,8906078780276,55.71,U2RZ,1000,HYFUN FROZEN FRENCH FRIES 425g PP,FROZEN VEG. / SNACKS,FROZEN SNACKS,FROZEN SNACKS
492848199,8901314567178,1774.06,U2RZ,1000,COLGATE PWRTBR BLK 250R PCNL RC CRCL CBD,PERSONAL CARE,P'SONAL HYGN,ORAL HYGN
493828120,8901766000452,43,U2RZ,1000,FLOWER YELLOW TORAN WITH PATTI FOLD,GM FMCG,Pooja Needs,Pooja Accessories
490004176,8902080104345,52.32,U2RZ,1000,PEPSI COLA FLV SOFT DRINK 2.25l PET,BEVERAGES,DRINKS,CARBONATED SOFT DRINKS
492503517,8906171060008,39.23,U2RZ,1000,LEGEAR PRM PCKTL MCFBR CLNGCLTH40X40cm1N,AUTO ACCESSORIES,FOUR WHEELER,CAR CARE
491551771,8901888008008,49.91,U2RZ,1000,REAL FRT PWR MASALA MXFRUIT DRINK 1L TPK,BEVERAGES,JUICES,FRUIT JUICES & DRINKS
491006309,8901023010682,157.97,U2RZ,1000,CINTHOL CL MNTHL+ACTVDEO SOAP 100g4+1CBD,PERSONAL CARE,SKIN PRODUCTS,BODY WASHING
493661477,8904132954137,22.23,U2RZ,1000,Toffeeman Panner toffee 150g PCH TN,CONFECTIONARY & SNACKS,CONFECTIONERY,CONFECTIONERY
493646165,8904132948662,41.46,U2RZ,1000,INDEPENDENCE SUPERFINE BESAN 500G PCH,STAPLES,FLOURS,FLOURS
491278444,8901030929892,482.34,U2RZ,1000,CLINIC PLUS STRONG & THICK SHM 650ml PET,PERSONAL CARE,HAIR PRODUCTS,HAIR CARE
493634803,8906064650033,18.75,U2RZ,1000,WINGREENS FARMS PRM VEG MAYO 80g PCH,PROCESSED FOOD,READY TO EAT,JAMS & SPREADS
490002696,8901396055006,84.21,U2RZ,1000,CHERRY BLSM BLCK LQUD SHOE PLSH 75ml PET,HOME CARE,H'HOLD CLNG/CARENG/CARE,SURFACE CARE
491349328,8904271200232,50.44,U2RZ,1000,AllOut Ult Pwr+Sldr Mosq Repl Rf45ml CBD,HOME CARE,INSECT CONTROL,INSECT CONTROL PRODUCTS
490003864,4987176177612,96.97,U2RZ,1000,ARIEL COMPLETE PLUS DETRGNT PWDR 500g PP,HOME CARE,FABRIC CARE,LAUNDRY DETERGENTS
490544387,8901595963348,55.54,U2RZ,1000,CHINGS SECRET MNCHURN INSTNT NDL 240g PP,PROCESSED FOOD,READY TO COOK,NOODLES & PASTA
494356549,7622202398759,76.72,U2RZ,1000,FIVE STAR HOME PACK 151.5g PP,CONFECTIONARY & SNACKS,CONFECTIONERY,CONFECTIONERY
494356549,7622202398759,76.72,U2RZ,2997,FIVE STAR HOME PACK 151.5g PP,CONFECTIONARY & SNACKS,CONFECTIONERY,CONFECTIONERY
493828609,8901155101012,41.52,U2RZ,1000,GITS GULAB JAMUN MIX 150G CBD,PROCESSED FOOD,READY TO COOK,DESSERTS &  MIXES
493828609,8901155101012,41.52,U2RZ,2997,GITS GULAB JAMUN MIX 150G CBD,PROCESSED FOOD,READY TO COOK,DESSERTS &  MIXES
491935080,8901314311726,759.95,U2RZ,1000,COLGATE PRO CLNCAL 150BATTRY PWRD TB CBD,PERSONAL CARE,P'SONAL HYGN,ORAL HYGN
490005838,8901725013233,6.62,U2RZ,1000,MANGALDEEP SANDAL PUJA AGARBATTI 12S CBD,GM FMCG,Pooja Needs,Incense & Dhoop
491186627,8902901223941,182.45,U2RZ,1000,GOOD LIFE W240 CASHEW 200 g PP,STAPLES,DRY FRUITS,DRY FRUITS
491554620,8901030996184,815.64,U2RZ,1000,DOVE NTRV SLTNS HR FL RESCUE SHMP 1L PET,PERSONAL CARE,HAIR PRODUCTS,HAIR CARE
491633310,8904117401052,45.98,U2RZ,1000,TULIPS SENETIVE BABY WET WIPES 72N PP,BABY CARE,BABY HYGN,BABY HYGN/GROOMING
492572012,8906052046220,23.19,U2RZ,1000,SNB MELAMINE SNACK TRAY SMALL  5004,HOUSEWARE,TABLEWARE,MELAMINE
491161038,8901662028079,56.95,U2RZ,1000,SUHANA MUTTON (MEAT) MASALA 100 g CBD,STAPLES,SPICES & CONDIMENTS,BLENDED SPICES
493680483,8904250311720,34.82,U2RZ,1000,SK NIRMAL KESR CHDN DHPCNDY FRSTD 10NCBD,GM FMCG,Pooja Needs,Incense & Dhoop
493680514,8908006558797,37.13,U2RZ,1000,STATUS PRINTED DSPBL PAPER CUP 250ml 25N,GM FMCG,Disposable Goods,Party Disposabels
491432075,8906069402668,65.84,U2RZ,1000,VEEBA PASTA & PIZZA SAUCE 280g PET,PROCESSED FOOD,READY TO EAT,SAUCES
494267412,8906171060077,58.8,U2RZ,1000,LE GEAR SUN PROT COTTON SLEEVES BEIDGE,AUTO ACCESSORIES,TWO WHEELER,SAFETY
491440029,8901030989803,245.33,U2RZ,1000,PONDS BRT MRCL CHCL PUR DTX FW 150g TUBE,PERSONAL CARE,SKIN PRODUCTS,SKIN CARE
490033735,8904377801555,87,U2RZ,1000,ZEEL UNISEX RAINTOP FREE SIZE PINK,AUTO ACCESSORIES,FOUR WHEELER,UTILITY
492865562,8904222942426,139.68,U2RZ,1000,POLYSET PLASTIC BUCKET 25 LTR ASST,HOUSEWARE,HOUSEHOLD HARDS,BATHROOM ACCESSORIES
494407822,8904132974456,45.5,U2RZ,1000,GRAPHITE DEO BDY SP ZEST 150ML CAN,PERSONAL CARE,Deo,Gas Deo
490001466,8901262170970,174.79,U2RZ,1000,AMUL ALPHONSO MANGO ICE CREAM 750ML CBD,DAIRY,DAIRY - FROZEN,FROZEN ICE CREAM
490001466,8901262170970,174.79,U2RZ,2997,AMUL ALPHONSO MANGO ICE CREAM 750ML CBD,DAIRY,DAIRY - FROZEN,FROZEN ICE CREAM
490211856,8909081001161,7.11,U2RZ,1000,SUNF BOUNCE CREAM CHOCO BISCUITS 62g PP,PROCESSED FOOD,BISCUITS & BRANDED BAKERY,BISCUITS
490002693,8901396052005,31.96,U2RZ,1000,CHERRY BLSM BLCK LTHR OIL PLSH 15 G TIN,HOME CARE,H'HOLD CLNG/CARENG/CARE,SURFACE CARE
490009489,8906005670045,37.49,U2RZ,1000,CHARLIEE RJGR CHKIPUFD AMRNTH BRTL156gPP,CONFECTIONARY & SNACKS,CONFECTIONERY,CONFECTIONERY
310092447,310092447,220.56,U2RZ,1000,COMPOSTABLE KIRANA BAG 3 KG-11X15 -25MIC,CONSUMABLES,DC / STORE CONSUMABLES,PACKING MATERIALS
491438626,8901088136945,91.16,U2RZ,1000,PARACHUTE 100% PURE COCONUT OIL300ML PET,PERSONAL CARE,HAIR PRODUCTS,HAIR CARE
490054778,8904086340031,53.14,U2RZ,1000,VEGA NAIL FILE 5 INCH NF5 BL 1 PC PP,PERSONAL CARE,PERSONAL HYGIENE,ACCESSORIES
490130929,8904082760604,17.62,U2RZ,1000,GAAY CHAAP RAJGIRA ATTA 200 g PP,STAPLES,FLOURS,FLOURS
491451926,8906087770671,159.23,U2RZ,1000,MAMAEARTH UBTN T&S FW F TN RMVL100MLTUBE,PERSONAL CARE,SKIN CARE,FACE CARE
490004041,8902102125013,24.62,U2RZ,1000,HENKO STAIN CHMPN DTRGNT BR 250g PP,HOME CARE,FABRIC CARE,LAUNDRY DETERGENTS
490552303,8901725961114,109.05,U2RZ,1000,NIMYLE HERBAL NEEM FLR CLNR 975ML PET,HOME CARE,H'HOLD CLNG/CARENG/CARE,H'HOLD CLNG
493073576,8902901049718,415.59,U2RZ,1000,GL CALIFORNIA PISTA RSTED & SLTD 500g PP,STAPLES,DRY FRUITS,DRY FRUITS
491073993,8901595863525,6.5,U2RZ,1000,CHINGS SECRET SCHEZWAN CHUTNEY 30G PP,PROCESSED FOOD,READY TO EAT,JAMS & SPREADS
491073993,8901595863525,6.5,U2RZ,2997,CHINGS SECRET SCHEZWAN CHUTNEY 30G PP,PROCESSED FOOD,READY TO EAT,JAMS & SPREADS
490106941,8901810241473,62.54,U2RZ,1000,HEM SOHAM BUT MOGRA AGARBATTI BUNDLE250g,GM FMCG,Pooja Needs,Incense & Dhoop
491085935,8901764042270,21.44,U2RZ,1000,THUMS UP 750ml PET,BEVERAGES,DRINKS,CARBONATED SOFT DRINKS
490017844,8904208600906,34.67,U2RZ,1000,RASOI MAGIC PANEER MUTTER SPC MIX 45G PP,STAPLES,SPICES & CONDIMENTS,BLENDED SPICES
490642339,8901058003017,26.58,U2RZ,1000,MAGGI PAZZTA MASALA PENNE 69.5 G PP,PROCESSED FOOD,READY TO COOK,NOODLES & PASTA
490003145,8906006432598,15.75,U2RZ,1000,Mr. Muscle Kiwi Dranex Drain Clnr 50g PP,HOME CARE,H'HOLD CLNG/CARENG/CARE,H'HOLD CLNG
491419181,8901719128561,48.52,U2RZ,1000,PARLE PRM ELAICHI RUSK 400G PP,DAIRY,BRANDED BAKERY TOAST & KHARI,RUSK
491379104,8906085000114,96.39,U2RZ,1000,SOFTSENS BABY SHAMPOO 200 ml PET,BABY CARE,BABY HYGN,BABY HYGN/GROOMING
491694397,8904132919761,43.49,U2RZ,1000,MY HOME MOPZ FC FLORAL 1P1 500ML PET,HOME CARE,H'HOLD CLNG/CARENG/CARE,H'HOLD CLNG
490785263,5000394121201,123.86,U2RZ,1000,DURACELL 1.5V ALKALINE AA BATTARES PKOF4,GM FMCG,Hardlines,Household Battery
491585576,8904331800587,47.53,U2RZ,1000,ULHAAS COTTON PRIME RUG,FURNISHINGS & DECOR,FURNISHINGS,FLOOR COVERINGS
490503561,4987176177643,236.97,U2RZ,1000,ARIEL COMPLETE PLUS DETRGNT POWDR 1kg PP,HOME CARE,FABRIC CARE,LAUNDRY DETERGENTS
492572034,8908012466185,58.54,U2RZ,2997,DURODINE SQUARE ROUND BUFFET PLATE,HOUSEWARE,TABLEWARE,MELAMINE
493721085,8904132959590,65,U2RZ,1000,HOMEONE PRINTED GLASS MILK BOTTLE 1000ML,HOUSEWARE,TABLEWARE,GLASSWARE
491629389,8901207026294,185.44,U2RZ,1000,DABUR VATIKA HEALTH SHAMPOO 640ML PET,PERSONAL CARE,HAIR PRODUCTS,HAIR CARE
490820197,8901751004557,83.34,U2RZ,1000,CYCLE THREE IN ONE AGARBATTI 240G CBD,GM FMCG,Pooja Needs,Incense & Dhoop
492642737,8906005610850,13.39,U2RZ,2997,WINKIES CHOCOLUV SWISS ROLL 38g PP,DAIRY,BRANDED BAKERY CAKES & PASTRIES,CROISSANT & DONUTS
491278242,8904112013359,35.27,U2RZ,1000,ZODIAC 3PC NEON PLAS COMB PACK ASORTD PP,PERSONAL CARE,PERSONAL HYGIENE,ACCESSORIES
490306103,8901030873218,98.71,U2RZ,1000,DOVE DEEPLY NOURISHING BDYWSH 190 ml PET,PERSONAL CARE,SKIN PRODUCTS,BODY WASHING
493680291,8904152403769,25.4,U2RZ,1000,TOFFEEMAN CHOCOLATE ECLAIR 175 G PP,CONFECTIONARY & SNACKS,CONFECTIONERY,CONFECTIONERY
490740295,8902102163633,42.2,U2RZ,1000,EXO ROUND AB GINGR TWIST DW BAR 500G TUB,HOME CARE,H'HOLD CLNG/CARENG/CARE,H'HOLD CLNG
490073718,8901747000433,481.61,U2RZ,1000,WAGHBAKRI PREMIUM LEAF TEA 1KG PP,BEVERAGES,TEA & COFFEE,TEA
491293224,8901764012914,11.46,U2RZ,2997,COCA COLA 250ml PET,BEVERAGES,DRINKS,CARBONATED SOFT DRINKS
491293224,8901764012914,11.46,U2RZ,1000,COCA COLA 250ml PET,BEVERAGES,DRINKS,CARBONATED SOFT DRINKS
493830236,8904213206056,26.33,U2RZ,1000,KE SS JK APPLE BOWL NO 5 8 2CM,HOUSEWARE,KITCHENWARE,KITCHEN TOOLS
491653468,8901571011049,76.47,U2RZ,1000,SENSODYNE EXPERT SFT 2PLS1 TOOTHBRSH CBD,PERSONAL CARE,ORAL CARE,TOOTH BRUSH
492334733,8904132926738,59.96,U2RZ,1000,MY HOME AIR FRESHENER LAVENDER 280ml CAN,HOME CARE,H'HOLD CLNG/CARENG/CARE,FRESHENERS
491418534,8902901026856,15.48,U2RZ,1000,GOOD LIFE ROASTED FENNEL 100g PP,STAPLES,SPICES & CONDIMENTS,WHOLE SPICES
490776932,8906011472428,7.05,U2RZ,1000,VISTA SPONGE SHINE,AUTO ACCESSORIES,FOUR WHEELER,CAR CARE
490000329,8901491366991,6.81,U2RZ,1000,KURKURE MASALA MUNCH 36G PP,CONFECTIONARY & SNACKS,SNACKS,SNACKS
490005444,8902167000065,59.91,U2RZ,1000,MDH CHUNKY CHAT MASALA 100 g CBD,STAPLES,SPICES & CONDIMENTS,BLENDED SPICES
492489865,8904132925564,57.99,U2RZ,1000,SNACTAC PARTY PCK MASALA NOODLES 560g PP,PROCESSED FOOD,READY TO COOK,NOODLES & PASTA
494392775,8904132963641,29.19,U2RZ,1000,GOOD LIFE KUTI CHILLI POWDER 100G PP,STAPLES,SPICES & CONDIMENTS,POWDER SPICES
491185125,8902901222630,94.6,U2RZ,1000,GL CHILLI KASHMIRI WITH STEM 200g PP,STAPLES,SPICES & CONDIMENTS,WHOLE SPICES
491299505,8902901232363,15.51,U2RZ,1000,GOOD LIFE SOYA CHUNKS 200 g PP,STAPLES,PULSES,PULSES
494260399,8904132970625,110.74,U2RZ,1000,ULHAAS FLEECE BATH TOWEL 70X140CM,FURNISHINGS & DECOR,FURNISHINGS,BATH
493661399,8904132949652,7.67,U2RZ,1000,CAMPA COLA 200ML CAN,BEVERAGES,DRINKS,CARBONATED SOFT DRINKS
491551200,8902901029871,37.55,U2RZ,1000,GOOD LIFE MULTIGRAIN ATTA 1KG PP,STAPLES,FLOURS,FLOURS
491208643,8901526209910,30.25,U2RZ,1000,GARNR BLK NTRL HRCLR 1DEEP BLK20ml+20gPP,PERSONAL CARE,HAIR PRODUCTS,HAIR CARE
490762315,8904098905129,84.27,U2RZ,1000,JOYO PL CONFORT PATLA S 14CM ASSORTED,HOUSEWARE,HOUSEHOLD HARDS,BATHROOM ACCESSORIES
491436153,8901030695414,295.91,U2RZ,2997,SURF EXCEL MATIC TL LIQUID DTRGNT 2l PCH,HOME CARE,FABRIC CARE,LAUNDRY DETERGENTS
491436153,8901030695414,295.91,U2RZ,1000,SURF EXCEL MATIC TL LIQUID DTRGNT 2l PCH,HOME CARE,FABRIC CARE,LAUNDRY DETERGENTS
490005254,8906001050742,172.49,U2RZ,1000,MOTHER REC MIX PICK 1 kg PET,PROCESSED FOOD,READY TO EAT,PICKLES
490675865,8901725113544,7.2,U2RZ,1000,SUNFEAST GLUCOSE BISCUITS 96G PP,PROCESSED FOOD,BISCUITS & BRANDED BAKERY,BISCUITS
490488077,8904082800706,48.81,U2RZ,1000,FLYINGBIRD SHAHI BIRYANI ESSENCE20ML BTL,PROCESSED FOOD,READY TO COOK,DESSERTS &  MIXES
